SH#600100;SH#600485	881
SH#600519;SH#600887;SH#600518	838
SH#600111;SH#600518;SH#600028	813
SH#600637;SH#600100;SH#600111	970
SH#600111;SH#600109;SH#600000	871
SH#600518;SH#600028;SH#600000	802
SH#600016;SH#600109;SH#600518	865
SH#600111;SH#600109;SH#600016	811
SH#600518;SH#600028;SH#600016	841
SH#600104;SH#600837;SH#600111	827
SH#600637;SH#600100;SH#600104	893
SH#600637;SH#600100;SH#600109	968
SH#600000;SH#600519;SH#600887	794
SH#600104;SH#600837;SH#600100	799
SH#600104;SH#600837;SH#600109	812
SH#600837;SH#600104;SH#600887	851
SH#600111;SH#600518;SH#600000	811
SH#600016;SH#600518;SH#600519	800
SH#600111;SH#600518;SH#600016	851
SH#600837;SH#600518	1059
SH#600837;SH#600519	931
SH#600028;SH#600111;SH#600887	804
SH#600111;SH#600893;SH#600887	893
SH#600000;SH#600104;SH#600016	801
SH#600637;SH#600050	878
SH#600000;SH#600016;SH#600036	800
SH#600637;SH#600036	876
SH#600000;SH#600016;SH#600028	805
SH#600637;SH#600030	830
SH#600637;SH#600029	809
SH#600637;SH#600028	936
SH#600837;SH#600887;SH#600893	817
SH#600637;SH#600016	968
SH#600100;SH#600893;SH#600887	909
SH#600016;SH#600519;SH#600518	793
SH#600637;SH#600000	1004
SH#600837;SH#600547	796
SH#600109;SH#600016;SH#600104	794
SH#600109;SH#600016;SH#600100	794
SH#600111;SH#600016;SH#600518	872
SH#600100;SH#600109;SH#600000	843
SH#600887;SH#600104;SH#600637	907
SH#600100;SH#600109;SH#600016	801
SH#600050;SH#600637	876
SH#600016;SH#600837	1016
SH#600111;SH#600637	1260
SH#600100;SH#600104	1242
SH#600109;SH#600104;SH#600518	804
SH#600109;SH#600000;SH#600887	885
SH#600100;SH#600109	1363
SH#600100;SH#600111	1399
SH#600109;SH#600016;SH#600111	824
SH#600000;SH#600016	1139
SH#600000;SH#600028	1019
SH#600000;SH#600029	877
SH#600000;SH#600036	1008
SH#600000;SH#600030	979
SH#600109;SH#600887;SH#600893	887
SH#600016;SH#600100;SH#600518	860
SH#600887;SH#600837;SH#600100	855
SH#600887;SH#600837;SH#600109	871
SH#600887;SH#600837;SH#600104	826
SH#600109;SH#600100	1333
SH#600109;SH#600104	1273
SH#600109;SH#600111	1387
SH#600111;SH#600100;SH#600016	811
SH#600887;SH#600837;SH#600111	875
SH#600016;SH#600893	929
SH#600100;SH#600104;SH#600887	954
SH#600016;SH#600887	1078
SH#600029;SH#600887	883
SH#600016;SH#600887;SH#600111	809
SH#600100;SH#600518;SH#600016	826
SH#600109;SH#600887;SH#600837	818
SH#600837;SH#600637	1276
SH#600518;SH#600104;SH#600000	815
SH#600111;SH#600100;SH#600000	849
SH#600016;SH#600111;SH#600887	850
SH#600016;SH#600887;SH#600104	795
SH#600016;SH#600887;SH#600100	796
SH#600000;SH#600104;SH#600111	873
SH#600016;SH#600637;SH#600518	792
SH#600000;SH#600104;SH#600109	848
SH#600518;SH#600104;SH#600016	823
SH#600000;SH#600104;SH#600100	829
SH#600518;SH#600100;SH#600887	847
SH#600519;SH#600111	1024
SH#600519;SH#600104	1005
SH#600637;SH#600111	1266
SH#600519;SH#600100	953
SH#600519;SH#600109	966
SH#600519;SH#600518;SH#600887	807
SH#600111;SH#600104;SH#600893	840
SH#600637;SH#600100	1278
SH#600637;SH#600104	1162
SH#600637;SH#600109	1251
SH#600100;SH#600518;SH#600104	792
SH#600893;SH#600111;SH#600100	874
SH#600893;SH#600111;SH#600104	845
SH#600100;SH#600518;SH#600109	820
SH#600893;SH#600111;SH#600109	897
SH#600104;SH#600016;SH#600518	841
SH#600111;SH#600104;SH#600837	826
SH#600887;SH#600104;SH#600518	858
SH#600104;SH#600111;SH#600100	1004
SH#600104;SH#600111;SH#600109	986
SH#600000;SH#600109;SH#600887	845
SH#600029;SH#600837	899
SH#600637;SH#600104;SH#600887	914
SH#600111;SH#600518	1175
SH#600111;SH#600519	1017
SH#600111;SH#600104;SH#600887	1039
SH#600000;SH#600887;SH#600519	813
SH#600000;SH#600887;SH#600518	867
SH#600111;SH#600547	899
SH#600111;SH#600050	999
SH#600111;SH#600637;SH#600518	809
SH#600050;SH#600000	945
SH#600050;SH#600016	985
SH#600050;SH#600029	937
SH#600050;SH#600028	1016
SH#600111;SH#600016	1113
SH#600518;SH#600111;SH#600887	874
SH#600050;SH#600030	916
SH#600050;SH#600036	986
SH#600111;SH#600000	1169
SH#600111;SH#600030	963
SH#600111;SH#600036	999
SH#600100;SH#600111;SH#600637	960
SH#600111;SH#600028	1074
SH#600111;SH#600029	925
SH#600028;SH#600518;SH#600111	817
SH#600104;SH#600100	1239
SH#600000;SH#600547	803
SH#600016;SH#600036;SH#600111	793
SH#600104;SH#600109	1257
SH#600887;SH#600000;SH#600016	854
SH#600104;SH#600111	1340
SH#600104;SH#600518;SH#600016	837
SH#600016;SH#600100	1095
SH#600016;SH#600104	1084
SH#600518;SH#600485	922
SH#600104;SH#600518;SH#600028	796
SH#600016;SH#600111	1137
SH#600016;SH#600109	1103
SH#600000;SH#600519	1017
SH#600000;SH#600518	1091
SH#600887;SH#600837;SH#600637	852
SH#600016;SH#600887;SH#600518	849
SH#600837;SH#600109;SH#600887	861
SH#600104;SH#600109;SH#600893	849
SH#600893;SH#600104;SH#600887	864
SH#600887;SH#600893;SH#600837	820
SH#600104;SH#600109;SH#600887	971
SH#600887;SH#600109;SH#600837	853
SH#600887;SH#600547	826
SH#600887;SH#600109;SH#600893	916
SH#600100;SH#600893;SH#600104	833
SH#600100;SH#600893;SH#600109	918
SH#600111;SH#600111;SH#600887;SH#600104	808
SH#600100;SH#600893;SH#600111	889
SH#600000;SH#600100;SH#600887	860
SH#600100;SH#600109;SH#600887;SH#600887	792
SH#600519;SH#600518;SH#600111	810
SH#600000;SH#600109;SH#600518	810
SH#600036;SH#600111;SH#600518	796
SH#600893;SH#600111;SH#600887	900
SH#600887;SH#600519	1094
SH#600887;SH#600518	1173
SH#600016;SH#600104;SH#600100	799
SH#600518;SH#600016;SH#600887	833
SH#600016;SH#600104;SH#600109	792
SH#600036;SH#600111	1014
SH#600050;SH#600100	981
SH#600100;SH#600016	1071
SH#600050;SH#600104	928
SH#600050;SH#600109	968
SH#600036;SH#600109	992
SH#600109;SH#600637;SH#600100	934
SH#600036;SH#600104	963
SH#600036;SH#600100	973
SH#600109;SH#600637;SH#600104	895
SH#600050;SH#600111	1004
SH#600100;SH#600028	1028
SH#600100;SH#600029	929
SH#600104;SH#600050	937
SH#600518;SH#600028;SH#600111	822
SH#600100;SH#600036	973
SH#600518;SH#600547	865
SH#600100;SH#600030	915
SH#600016;SH#600000;SH#600518	841
SH#600111;SH#600016;SH#600000	826
SH#600887;SH#600028;SH#600518	810
SH#600111;SH#600518;SH#600100	829
SH#600111;SH#600887;SH#600519	809
SH#600111;SH#600887;SH#600518	868
SH#600111;SH#600518;SH#600104	821
SH#600109;SH#600028;SH#600518	822
SH#600111;SH#600518;SH#600109	848
SH#600111;SH#600016;SH#600036	793
SH#600887;SH#600637;SH#600109	957
SH#600100;SH#600104;SH#600637	859
SH#600887;SH#600637;SH#600104	923
SH#600887;SH#600637;SH#600100	976
SH#600100;SH#600050	985
SH#600637;SH#600109;SH#600100	908
SH#600036;SH#600016;SH#600518	824
SH#600637;SH#600109;SH#600104	885
SH#600104;SH#600016	1078
SH#600518;SH#600519	1065
SH#600518;SH#600028;SH#600104	792
SH#600518;SH#600028;SH#600109	818
SH#600104;SH#600029	885
SH#600104;SH#600028	1004
SH#600104;SH#600030	921
SH#600100;SH#600111;SH#600518	860
SH#600109;SH#600837;SH#600518	802
SH#600887;SH#600637;SH#600111	994
SH#600104;SH#600036	941
SH#600104;SH#600109;SH#600837	798
SH#600000;SH#600637;SH#600111	804
SH#600030;SH#600016	967
SH#600016;SH#600036;SH#600000	797
SH#600030;SH#600000	979
SH#600109;SH#600111;SH#600887;SH#600887	838
SH#600030;SH#600036	940
SH#600104;SH#600837;SH#600887	813
SH#600104;SH#600000	1150
SH#600030;SH#600028	935
SH#600030;SH#600029	907
SH#600637;SH#600893;SH#600100	828
SH#600104;SH#600893;SH#600887	852
SH#600637;SH#600893;SH#600109	854
SH#600547;SH#600485	806
SH#600637;SH#600893;SH#600111	825
SH#600637;SH#600111;SH#600518	808
SH#600104;SH#600518;SH#600111	841
SH#600000;SH#600637	1012
SH#600887;SH#600893;SH#600637	913
SH#600016;SH#600036;SH#600028	795
SH#600518;SH#600100;SH#600637	807
SH#600100;SH#600016;SH#600518	836
SH#600104;SH#600518;SH#600109	796
SH#600109;SH#600893;SH#600637	825
SH#600104;SH#600518;SH#600100	821
SH#600837;SH#600893;SH#600887	831
SH#600104;SH#600000;SH#600111	871
SH#600104;SH#600000;SH#600109	821
SH#600104;SH#600000;SH#600100	846
SH#600547;SH#600519	793
SH#600547;SH#600518	873
SH#600893;SH#600100;SH#600887	898
SH#600887;SH#600485	867
SH#600036;SH#600050	989
SH#600036;SH#600030	937
SH#600036;SH#600028	1020
SH#600036;SH#600029	910
SH#600036;SH#600016	1087
SH#600100;SH#600109;SH#600104	953
SH#600036;SH#600000	1028
SH#600104;SH#600111;SH#600887;SH#600887	806
SH#600100;SH#600109;SH#600111	1018
SH#600100;SH#600000	1080
SH#600111;SH#600016;SH#600109	821
SH#600111;SH#600016;SH#600100	806
SH#600893;SH#600109;SH#600111	888
SH#600109;SH#600519;SH#600887	800
SH#600518;SH#600111;SH#600637	795
SH#600893;SH#600109;SH#600104	843
SH#600104;SH#600637;SH#600111	912
SH#600893;SH#600109;SH#600100	871
SH#601988;SH#600016	805
SH#600100;SH#600111;SH#600837	845
SH#600111;SH#600887;SH#600637	946
SH#600028;SH#600016;SH#600000	796
SH#600104;SH#600637;SH#600109	874
SH#600104;SH#600637;SH#600100	886
SH#600518;SH#600637	1050
SH#600029;SH#600547	811
SH#600100;SH#600111;SH#600887	1045
SH#600887;SH#600637;SH#600000	808
SH#600028;SH#600887;SH#600518	809
SH#600111;SH#600000;SH#600109	851
SH#600111;SH#600000;SH#600104	847
SH#600111;SH#600000;SH#600100	852
SH#600637;SH#600100;SH#600518	808
SH#600887;SH#600518;SH#600109	842
SH#600887;SH#600518;SH#600104	835
SH#600887;SH#600518;SH#600100	852
SH#600637;SH#600887;SH#600837	842
SH#600519;SH#600887;SH#600111	800
SH#600887;SH#600518;SH#600111	890
SH#600030;SH#600111	952
SH#601988;SH#601398	818
SH#600030;SH#600100	933
SH#600030;SH#600104	944
SH#600030;SH#600109	950
SH#600547;SH#600837	811
SH#600637;SH#600485	795
SH#600104;SH#600000;SH#600016	816
SH#600000;SH#600100;SH#600637	796
SH#600030;SH#600050	941
SH#600000;SH#600887;SH#600016	820
SH#600547;SH#600887	820
SH#600887;SH#600109;SH#600637	929
SH#600016;SH#600028;SH#600887	796
SH#600637;SH#600887;SH#600893	887
SH#600016;SH#600518;SH#600109	846
SH#600016;SH#600518;SH#600104	841
SH#600016;SH#600518;SH#600100	858
SH#600029;SH#600518	947
SH#600029;SH#600519	869
SH#600100;SH#600111;SH#600893	885
SH#600104;SH#600887;SH#600518	851
SH#600104;SH#600887;SH#600519	794
SH#600016;SH#600518;SH#600111	871
SH#600637;SH#600109;SH#600111	937
SH#600104;SH#600519;SH#600887	792
SH#600893;SH#600111;SH#600637	815
SH#600111;SH#600518;SH#600519	799
SH#600887;SH#600887;SH#600104;SH#600111	819
SH#600016;SH#600104;SH#600111	819
SH#600029;SH#600485	866
SH#600100;SH#600837;SH#600109	878
SH#600100;SH#600837;SH#600104	820
SH#600518;SH#600887;SH#600000	855
SH#600111;SH#600837;SH#600887	860
SH#600518;SH#600887;SH#600016	841
SH#600100;SH#600887;SH#600893	872
SH#600518;SH#600887;SH#600028	792
SH#600016;SH#600109;SH#600887	805
SH#600016;SH#600100;SH#600109	812
SH#600016;SH#600100;SH#600104	799
SH#600518;SH#600837;SH#600109	792
SH#600100;SH#600837;SH#600111	837
SH#600000;SH#600485	825
SH#600893;SH#600637;SH#600100	821
SH#600100;SH#600887;SH#600837	828
SH#600893;SH#600637;SH#600109	829
SH#600519;SH#600887;SH#600000	807
SH#600893;SH#600637;SH#600111	824
SH#600887;SH#600100;SH#600837	860
SH#600028;SH#600518;SH#600016	808
SH#600104;SH#600016;SH#600000	795
SH#600887;SH#600518;SH#600000	822
SH#600016;SH#600100;SH#600111	843
SH#600887;SH#600518;SH#600028	824
SH#600111;SH#600000;SH#600016	824
SH#600887;SH#600518;SH#600016	861
SH#600016;SH#600485	850
SH#600109;SH#600893;SH#600887	913
SH#600016;SH#600519;SH#600887	797
SH#600000;SH#600100;SH#600518	817
SH#600000;SH#600111;SH#600887	902
SH#600887;SH#600100;SH#600893	910
SH#600104;SH#600016;SH#600100	791
SH#600109;SH#600100;SH#600893	910
SH#600109;SH#600100;SH#600887	1028
SH#600000;SH#600887;SH#600100	860
SH#600000;SH#600887;SH#600104	882
SH#600000;SH#600887;SH#600109	856
SH#600028;SH#600518;SH#600100	792
SH#600028;SH#600518;SH#600109	804
SH#600000;SH#600887;SH#600111	896
SH#600028;SH#600518;SH#600104	795
SH#600109;SH#600518;SH#600016	850
SH#600104;SH#600887;SH#600637	925
SH#600109;SH#600518;SH#600028	814
SH#600028;SH#600036;SH#600016	796
SH#600637;SH#600518	1063
SH#600637;SH#600519	879
SH#600111;SH#600109	1369
SH#600109;SH#600100;SH#600837	854
SH#600109;SH#600518;SH#600000	798
SH#600111;SH#600100	1382
SH#600111;SH#600104	1341
SH#600109;SH#600104;SH#600887	1003
SH#600109;SH#600104;SH#600893	831
SH#600000;SH#600109;SH#600111	860
SH#600016;SH#600000;SH#600887	836
SH#600000;SH#600109;SH#600100	820
SH#600518;SH#600893	976
SH#600000;SH#600109;SH#600104	829
SH#600637;SH#600104;SH#600111	916
SH#600518;SH#600887	1169
SH#600109;SH#600837;SH#600887	879
SH#600637;SH#600104;SH#600109	886
SH#600637;SH#600104;SH#600100	852
SH#600485;SH#600036	846
SH#600485;SH#600030	836
SH#600104;SH#600100;SH#600893	838
SH#600111;SH#600109;SH#600637	926
SH#600104;SH#600100;SH#600887	958
SH#600887;SH#600111;SH#600837	863
SH#600637;SH#600111;SH#600887	989
SH#600485;SH#600050	885
SH#600637;SH#600111;SH#600893	822
SH#600000;SH#600518;SH#600111	835
SH#600518;SH#600000;SH#600104	802
SH#600485;SH#600000	817
SH#600485;SH#600016	846
SH#600887;SH#600104;SH#600000	909
SH#600109;SH#600111;SH#600637	953
SH#600485;SH#600028	856
SH#600485;SH#600029	877
